"annee_modele","marque","modele","catVeh","cyl_L","nbCyl","transmission","typeFuel","consoFuel_ville_L100km","consoFuel_route_L100km","consoFuel_comb_L100km","consoFuel_comb_migal","emiCO2_gkm","moteur","typeFuel_1","conso_Le100km","autonomie_1_km","tempsRecharge","typeFuel_2","autonomie_2_km","consoFuel_ville_kWh100km","consoFuel_route_kWh100km","consoFuel_comb_kWh100km","consoFuel_ville_Le100km","consoFuel_route_Le100km","consoFuel_comb_Le100km","autonomie_km"
"2000","CHRYSLER","CIRRUS","INTERMÉDIAIRE","2.5",6,"A4","X","13.6","9.4","11.7","24","269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","CHRYSLER","CONCORDE","GRANDE BERLINE","2.7",6,"A4","X","13.2","8.9","11.3","25","260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","CHRYSLER","CONCORDE","GRANDE BERLINE","3.2",6,"A4","X","14.2","9.4","12.0","24","276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","CHRYSLER","INTREPID","GRANDE BERLINE","2.7",6,"A4","X","13.2","8.9","11.3","25","260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","CHRYSLER","INTREPID","GRANDE BERLINE","2.7",6,"AS4","X","13.2","8.8","11.2","25","258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","CHRYSLER","INTREPID","GRANDE BERLINE","3.2",6,"AS4","X","14.2","9.3","11.9","24","274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","CHRYSLER","INTREPID","GRANDE BERLINE","3.5",6,"AS4","X","14.4","9.7","12.3","23","283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","CHRYSLER","LHS","GRANDE BERLINE","3.5",6,"A4","X","14.7","9.8","12.5","23","288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","CHRYSLER","NEON","COMPACTE","2.0",4,"A3","X","10.9","8.3","9.7","29","223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","CHRYSLER","NEON","COMPACTE","2.0",4,"M5","X","9.6","7.4","8.6","33","198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","CHRYSLER","PT CRUISER","SOUS-COMPACTE","2.4",4,"A4","X","13.4","10.2","12.0","24","276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","CHRYSLER","PT CRUISER","SOUS-COMPACTE","2.4",4,"M5","X","13.2","9.8","11.7","24","269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","CHRYSLER","SEBRING","COMPACTE","2.5",6,"A4","X","13.5","9.3","11.6","24","267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","CHRYSLER","SEBRING CONVERTIBLE","COMPACTE","2.5",6,"A4","X","13.6","9.4","11.7","24","269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","CHRYSLER","SEBRING CONVERTIBLE","COMPACTE","2.5",6,"AS4","X","14.7","9.9","12.5","23","288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","CHRYSLER","TOWN & COUNTRY","FOURGONNETTE","3.8",6,"A4","X","15.2","10.7","13.2","21","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","CHRYSLER","TOWN & COUNTRY AWD","FOURGONNETTE","3.8",6,"A4","X","16.2","11.2","13.9","20","320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DAEWOO","LANOS","SOUS-COMPACTE","1.5",4,"A4","X","11.3","7.1","9.4","30","216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DAEWOO","LANOS","SOUS-COMPACTE","1.5",4,"M5","X","10.3","7.1","8.9","32","205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DAEWOO","LANOS","SOUS-COMPACTE","1.6",4,"A4","X","11.6","7.6","9.8","29","225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DAEWOO","LANOS","SOUS-COMPACTE","1.6",4,"M5","X","10.4","7.2","9.0","31","207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DAEWOO","LEGANZA","COMPACTE","2.2",4,"A4","X","13.4","9.3","11.5","25","265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DAEWOO","LEGANZA","COMPACTE","2.2",4,"M5","X","13.1","8.8","11.2","25","258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DAEWOO","NUBIRA","COMPACTE","2.0",4,"A4","X","12.0","8.5","10.4","27","239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DAEWOO","NUBIRA","COMPACTE","2.0",4,"M5","X","11.9","8.2","10.3","27","237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DAEWOO","NUBIRA WAGON","FAMILIALE - PETITE","2.0",4,"A4","X","12.0","8.5","10.4","27","239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DAEWOO","NUBIRA WAGON","FAMILIALE - PETITE","2.0",4,"M5","X","11.9","8.2","10.3","27","237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","CARAVAN","FOURGONNETTE","3.0",6,"A4","X","14.6","10.2","12.6","22","290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","CARAVAN","FOURGONNETTE","3.3",6,"A4","X","14.5","10.2","12.5","23","288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","CARAVAN","FOURGONNETTE","3.8",6,"A4","X","15.2","10.7","13.2","21","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","CARAVAN FFV","FOURGONNETTE","3.3",6,"A4","X","14.5","10.2","12.5","23","288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","CARAVAN FFV","FOURGONNETTE","3.3",6,"A4","E","20.6","14.2","17.7","16","283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","DAKOTA","CAMIONNETTE - ORDINAIRE","3.9",6,"A4","X","16.3","12.0","14.4","20","331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","DAKOTA","CAMIONNETTE - ORDINAIRE","3.9",6,"M5","X","16.8","11.3","14.3","20","329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","DAKOTA","CAMIONNETTE - ORDINAIRE","4.7",8,"A4","X","17.6","12.9","15.5","18","357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","DAKOTA","CAMIONNETTE - ORDINAIRE","4.7",8,"M5","X","18.3","12.7","15.8","18","363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","DAKOTA","CAMIONNETTE - ORDINAIRE","5.9",8,"A4","X","20.8","15.4","18.4","15","423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","DAKOTA 4X4","CAMIONNETTE - ORDINAIRE","3.9",6,"A4","X","18.1","14.2","16.3","17","375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","DAKOTA 4X4","CAMIONNETTE - ORDINAIRE","3.9",6,"M5","X","19.1","13.8","16.8","17","386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","DAKOTA 4X4","CAMIONNETTE - ORDINAIRE","4.7",8,"A4","X","18.3","13.4","16.1","18","370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","DAKOTA 4X4","CAMIONNETTE - ORDINAIRE","4.7",8,"M5","X","18.8","13.8","16.6","17","382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","DAKOTA 4X4","CAMIONNETTE - ORDINAIRE","5.9",8,"A4","X","22.3","15.7","19.3","15","444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","DURANGO 4X4","VUS","4.7",8,"A4","X","19.3","14.1","16.9","17","389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","DURANGO 4X4","VUS","5.9",8,"A4","X","22.3","15.7","19.3","15","444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","DURANGO 5.9 R/T 4X4","VUS","5.9",8,"A4","Z","22.3","15.7","19.3","15","444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","GRAND CARAVAN","FOURGONNETTE","3.0",6,"A4","X","14.6","10.2","12.6","22","290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","GRAND CARAVAN","FOURGONNETTE","3.3",6,"A4","X","14.5","10.2","12.5","23","288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","GRAND CARAVAN","FOURGONNETTE","3.8",6,"A4","X","15.2","10.7","13.2","21","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","GRAND CARAVAN","FOURGONNETTE","3.8",6,"AS4","X","15.5","10.9","13.4","21","308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","GRAND CARAVAN AWD","FOURGONNETTE","3.8",6,"A4","X","16.2","11.2","13.9","20","320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","GRAND CARAVAN AWD","FOURGONNETTE","3.8",6,"AS4","X","16.4","11.3","14.1","20","324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","GRAND CARAVAN FFV","FOURGONNETTE","3.3",6,"A4","X","14.5","10.2","12.5","23","288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","GRAND CARAVAN FFV","FOURGONNETTE","3.3",6,"A4","E","20.6","14.2","17.7","16","283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","RAM 1500","CAMIONNETTE - ORDINAIRE","3.9",6,"A4","X","17.3","12.6","15.2","19","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","RAM 1500","CAMIONNETTE - ORDINAIRE","3.9",6,"M5","X","17.4","12.1","15.0","19","345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","RAM 1500","CAMIONNETTE - ORDINAIRE","5.2",8,"A4","X","20.0","13.7","17.2","16","396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","RAM 1500","CAMIONNETTE - ORDINAIRE","5.2",8,"M5","X","20.2","13.5","17.2","16","396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","RAM 1500","CAMIONNETTE - ORDINAIRE","5.9",8,"A4","X","21.5","14.1","18.1","16","416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","RAM 1500 4X4","CAMIONNETTE - ORDINAIRE","5.2",8,"A4","X","21.6","15.5","18.9","15","435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","RAM 1500 4X4","CAMIONNETTE - ORDINAIRE","5.2",8,"M5","X","22.1","15.2","19.0","15","437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","RAM 1500 4X4","CAMIONNETTE - ORDINAIRE","5.9",8,"A4","X","21.6","14.7","18.5","15","426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","RAM 1500 VAN","FOURGON - CARGAISON","3.9",6,"A3","X","17.6","15.1","16.4","17","377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","RAM 1500 VAN","FOURGON - CARGAISON","5.2",8,"A4","X","19.6","13.5","16.8","17","386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","RAM 1500 VAN","FOURGON - CARGAISON","5.9",8,"A4","X","20.8","15.4","18.4","15","423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","RAM 1500 WAGON","FOURGON - PASSAGER","3.9",6,"A3","X","18.3","15.5","17.1","17","393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","RAM 1500 WAGON","FOURGON - PASSAGER","5.2",8,"A4","X","20.0","13.6","17.1","17","393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","RAM 2500 VAN","FOURGON - CARGAISON","5.2",8,"A4","X","20.0","13.6","17.1","17","393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","RAM 2500 VAN","FOURGON - CARGAISON","5.9",8,"A4","X","21.5","13.9","18.1","16","416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","RAM 2500 VAN NGV","FOURGON - CARGAISON","5.2",8,"A4","N","20.8","16.0","18.7","15","353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","RAM 2500 WAGON","FOURGON - PASSAGER","5.2",8,"A4","X","21.8","16.3","19.3","15","444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","RAM 2500 WAGON","FOURGON - PASSAGER","5.9",8,"A4","X","21.8","14.2","18.4","15","423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","VIPER GTS","SOUS-COMPACTE","8.0",10,"M6","Z","21.4","12.0","17.2","16","396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","DODGE","VIPER RT/10","SOUS-COMPACTE","8.0",10,"M6","Z","21.4","12.0","17.2","16","396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FERRARI","360 MODENA F1","DEUX PLACES","3.6",8,"AS6","Z","24.6","15.8","20.6","14","474",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FERRARI","360 MODENA F1","DEUX PLACES","3.6",8,"M6","Z","24.1","16.0","20.5","14","472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FERRARI","456 MGT","SOUS-COMPACTE","5.5",12,"A4","Z","26.7","16.9","22.3","13","513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FERRARI","456 MGT","SOUS-COMPACTE","5.5",12,"M6","Z","26.3","15.7","21.5","13","495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FERRARI","456 MGTA","SOUS-COMPACTE","5.5",12,"A4","Z","26.7","16.9","22.3","13","513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FERRARI","456 MGTA","SOUS-COMPACTE","5.5",12,"M6","Z","26.3","15.7","21.5","13","495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FERRARI","550 MARANELLO","SOUS-COMPACTE","5.5",12,"M6","Z","30.2","19.3","25.3","11","582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","COUGAR","COMPACTE","2.0",4,"M5","X","11.1","7.6","9.5","30","219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","COUGAR","COMPACTE","2.5",6,"A4","X","13.1","9.0","11.3","25","260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","COUGAR","COMPACTE","2.5",6,"M5","X","13.3","8.9","11.3","25","260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","CROWN VICTORIA","GRANDE BERLINE","4.6",8,"A4","X","15.1","10.4","13.0","22","299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","E150 CLUB WAGON","FOURGON - PASSAGER","4.2",6,"A4","X","19.1","14.5","17.1","17","393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","E150 CLUB WAGON","FOURGON - PASSAGER","4.6",8,"A4","X","18.8","13.9","16.6","17","382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","E150 CLUB WAGON","FOURGON - PASSAGER","5.4",8,"A4","X","19.9","14.6","17.5","16","403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","E150 VAN","FOURGON - CARGAISON","4.2",6,"A4","X","19.0","14.2","16.9","17","389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","E150 VAN","FOURGON - CARGAISON","4.6",8,"A4","X","17.8","13.0","15.6","18","359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","E150 VAN","FOURGON - CARGAISON","5.4",8,"A4","X","17.9","13.3","15.8","18","363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","E250 VAN","FOURGON - CARGAISON","4.2",6,"A4","X","19.1","14.4","17.0","17","391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","E250 VAN","FOURGON - CARGAISON","5.4",8,"A4","X","20.2","14.2","17.5","16","403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","ESCORT ZX2","COMPACTE","2.0",4,"A4","X","10.6","7.9","9.4","30","216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","ESCORT ZX2","COMPACTE","2.0",4,"M5","X","10.6","7.9","9.4","30","216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","EXPEDITION","VUS","4.6",8,"A4","X","17.8","13.0","15.6","18","359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","EXPEDITION","VUS","5.4",8,"A4","X","20.2","14.2","17.5","16","403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","EXPEDITION 4X4","VUS","4.6",8,"A4","X","19.3","14.3","17.0","17","391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","EXPEDITION 4X4","VUS","5.4",8,"A4","X","21.1","15.3","18.5","15","426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","EXPLORER","VUS","4.0",6,"M5","X","14.9","11.2","13.2","21","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","EXPLORER","VUS","5.0",8,"A4","X","18.4","13.1","16.0","18","368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","EXPLORER 4X4","VUS","4.0",6,"M5","X","16.4","12.5","14.6","19","336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","EXPLORER 4X4","VUS","5.0",8,"A4","X","18.7","13.0","16.2","17","373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","EXPLORER OHV","VUS","4.0",6,"A5","X","17.1","13.6","15.5","18","357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","EXPLORER OHV 4X4","VUS","4.0",6,"A5","X","17.3","12.9","15.3","18","352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","EXPLORER SOHC","VUS","4.0",6,"A5","X","16.5","12.2","14.6","19","336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","EXPLORER SOHC 4X4","VUS","4.0",6,"A5","X","16.7","12.7","14.9","19","343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","F150","CAMIONNETTE - ORDINAIRE","4.2",6,"A4","X","16.7","12.6","14.8","19","340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","F150","CAMIONNETTE - ORDINAIRE","4.2",6,"M5","X","16.3","12.2","14.5","19","334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","F150","CAMIONNETTE - ORDINAIRE","4.6",8,"A4","X","17.0","12.6","15.0","19","345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","F150","CAMIONNETTE - ORDINAIRE","4.6",8,"M5","X","17.8","12.5","15.4","18","354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","F150","CAMIONNETTE - ORDINAIRE","5.4",8,"A4","X","17.9","13.3","15.8","18","363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","F150 4X4","CAMIONNETTE - ORDINAIRE","4.2",6,"A4","X","17.3","13.5","15.6","18","359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","F150 4X4","CAMIONNETTE - ORDINAIRE","4.2",6,"M5","X","18.0","13.9","16.2","17","373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","F150 4X4","CAMIONNETTE - ORDINAIRE","4.6",8,"A4","X","18.5","14.1","16.5","17","380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","F150 4X4","CAMIONNETTE - ORDINAIRE","4.6",8,"M5","X","18.8","13.7","16.5","17","380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","F150 4X4","CAMIONNETTE - ORDINAIRE","5.4",8,"A4","X","20.7","15.5","18.4","15","423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","FOCUS SEDAN","COMPACTE","2.0",4,"A4","X","10.8","8.2","9.6","29","221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","FOCUS SEDAN","COMPACTE","2.0",4,"M5","X","10.8","7.8","9.4","30","216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","FOCUS WAGON","FAMILIALE - INTERMÉDIAIRE","2.0",4,"A4","X","10.6","8.1","9.5","30","219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","FOCUS WAGON","FAMILIALE - INTERMÉDIAIRE","2.0",4,"M5","X","10.9","7.6","9.4","30","216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","GRAND MARQUIS","GRANDE BERLINE","4.6",8,"A4","X","15.0","10.3","12.9","22","297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","MUSTANG","SOUS-COMPACTE","3.8",6,"A4","X","13.4","9.4","11.6","24","267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","MUSTANG","SOUS-COMPACTE","3.8",6,"M5","X","13.6","9.0","11.6","24","267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","MUSTANG","SOUS-COMPACTE","4.6",8,"A4","X","15.1","10.7","13.1","22","301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","MUSTANG","SOUS-COMPACTE","4.6",8,"M5","X","15.4","10.4","13.2","21","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","MUSTANG #","SOUS-COMPACTE","4.6",8,"M5","X","15.7","10.5","13.4","21","308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","RANGER","CAMIONNETTE - ORDINAIRE","3.0",6,"A4","X","15.7","11.2","13.7","21","315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","RANGER","CAMIONNETTE - ORDINAIRE","3.0",6,"M5","X","16.2","11.3","14.0","20","322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","RANGER","CAMIONNETTE - ORDINAIRE","4.0",6,"A5","X","17.0","13.5","15.4","18","354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","RANGER","CAMIONNETTE - ORDINAIRE","4.0",6,"M5","X","14.9","11.4","13.3","21","306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","RANGER 4X4","CAMIONNETTE - ORDINAIRE","3.0",6,"A4","X","16.4","12.5","14.6","19","336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","RANGER 4X4","CAMIONNETTE - ORDINAIRE","3.0",6,"M5","X","15.5","11.9","13.9","20","320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","RANGER 4X4","CAMIONNETTE - ORDINAIRE","4.0",6,"A5","X","17.3","13.1","15.5","18","357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","RANGER 4X4","CAMIONNETTE - ORDINAIRE","4.0",6,"M5","X","16.5","12.8","14.8","19","340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","TAURUS","INTERMÉDIAIRE","3.0",6,"A4","X","13.6","9.1","11.6","24","267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","FORD","TAURUS #","INTERMÉDIAIRE","3.0",6,"A4","X","13.5","9.1","11.5","25","265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
